X,Z,reason,context,removed,added,tier,size,sleepers
2654,-2638,junk,downtown,remnant_downtown_filler_02,xcpv_Pet_Salon_Zeebark,1,25x25,1
2654,-1057,redundant,downtown,downtown_filler_12,xcpv_Kits_Gelato_Shema,2,25x25,1
2654,1387,junk,downtown,rubble_downtown_filler_23,xcpv_Downtown_Building_Lot_01_Zeebark,0,25x25,1
2654,1796,junk,downtown,remnant_downtown_filler_04,xcpv_Corner_Store_Alice,1,25x25,1
2654,1879,junk,downtown,remnant_downtown_filler_06,xcpv_Convenience_OctoberFire,1,25x25,1
2654,1904,junk,commercial,remnant_waste_04,xcpv_Gas_Station_Fortbrick,1,42x42,1
2654,1946,junk,commercial,remnant_waste_03,xcpv_Gas_Station_Warsaken,1,42x42,1
2655,-3004,redundant,downtown,downtown_filler_25,xcpv_Carpu_Pond_TehKarmah,0,25x25,0
2655,-1246,redundant,industrial,warehouse_03,xcpv_HBW_Metro_WillyBilly,3,60x60,1
2655,-903,redundant,downtown,downtown_filler_07,xcpv_GunShop_Kendo_VoltraLux,2,25x25,1
2655,1346,redundant,downtown,downtown_filler_14,xcpv_Mouse_House_BattlePapi,1,25x25,1
2655,1694,junk,industrial,remnant_business_01,xcpv_Aquatic_Centre_Dest_Zyncosa,3,60x60,1
2656,-2789,junk,downtown,rubble_downtown_filler_04,xcpv_Seafood_Shop_Guppycur,1,25x25,1
2656,-263,redundant,residential,house_old_victorian_09,xcpv_Housing_Block_War3zuk,2,42x42,1
2659,1268,junk,industrial,lot_vacant_03,xcpv_Gas_Station_Zyncosa,0,25x25,1
2661,-3091,junk,industrial,lot_industrial_13,xcpv_Tattoo_Parlour_Mute,1,25x25,1
2663,-822,redundant,downtown,downtown_filler_park_02,xcpv_Computer_Store_Zeebark,1,25x25,1
2667,1845,junk,downtown,remnant_downtown_filler_09,xcpv_City_Park_OctoberFire,0,25x25,1
2667,2215,junk,wilderness,wilderness_filler_21,xcpv_Paddys_Pumpkin_Patch_FNS,0,25x25,1
2669,-3286,junk,industrial,lot_industrial_17,xcpv_Tattooist_Mute,0,25x25,1
2670,3098,junk,wilderness,wilderness_filler_05,xcpv_Hunters_Rest_EvilRacc0on,0,25x25,1
2671,-3175,junk,industrial,remnant_waste_06,xcpv_Bank_Guppycur,3,42x42,1
2671,-1377,junk,industrial,remnant_burnt_06,xcpv_Ambulance_Station_Zeebark,1,42x42,1
2671,1155,redundant,industrial,warehouse_06,xcpv_Landscaping_Supplies_Dest_Zyncosa,1,42x42,1
2672,-3044,junk,downtown,rubble_downtown_filler_02,xcpv_Restaurant_Gertle,1,25x25,1
2672,1306,redundant,downtown,downtown_filler_13,xcpv_Massage_Parlour_Stallionsden,4,25x25,1
2673,1207,redundant,industrial,remnant_waste_05,xcpv_Landscaping_Supplies_Zyncosa,2,42x42,1
2677,1544,junk,commercial,remnant_gas_station_01,xcpv_Pass_N_Gas_InfectedGaming,2,42x42,1
2679,1387,junk,downtown,remnant_downtown_strip_02,xcpv_Florist_Zeebark,2,42x42,1
2679,1754,junk,downtown,remnant_downtown_strip_07,xcpv_EMS_01_ZZTong,2,42x42,1
2696,-2921,redundant,downtown,downtown_filler_27,xcpv_City_Park_OctoberFire,0,25x25,1
2696,-2896,redundant,downtown,downtown_filler_23,xcpv_Cool_Shooz_Duplex_Zeebark,1,25x25,1
2696,-2772,junk,downtown,rubble_downtown_filler_12,xcpv_Simps_Camping_Battlepapi,1,25x25,1
2696,-2746,junk,downtown,remnant_downtown_filler_01,xcpv_Pet_Store_TehKarmah,1,25x25,1
2696,-1096,redundant,downtown,downtown_filler_13,xcpv_Kick_Flipz_VoltraLux,1,25x25,1
2696,1796,junk,downtown,rubble_downtown_filler_16,xcpv_City_Park_1_OctoberFire,0,25x25,1
2696,1836,junk,downtown,remnant_downtown_filler_08,xcpv_Coffee_Shop_EvilRacc0on,0,25x25,1
2696,1879,junk,downtown,rubble_downtown_filler_17,xcpv_Corner_Store_01_Gtpwr,1,25x25,1
2699,-3040,junk,downtown,remnant_church_01,xcpv_Hall_Of_Fame_Stallionsden,1,60x60,1
2699,1310,junk,downtown,remnant_hospital_01,xcpv_Fallen_Slaan,5,60x60,1
2704,1954,junk,commercial,remnant_sports_center_01,xcpv_Bowling_Sarongas1999_Crazy1,3,100x100,1
2711,3220,junk,wilderness,lot_industrial_07,xcpv_Ancient_Apache_Ground_Nauti_Angel,0,25x25,1
2719,-1381,junk,industrial,lot_industrial_12,xcpv_Warehouse_Batman,1,25x25,1
2724,3050,junk,wilderness,wilderness_filler_08,xcpv_Military_Dumpsite_02_Weazelsun,0,25x25,1
2725,1278,junk,industrial,lot_industrial_19,xcpv_Gas_Water_Power_FNS,3,25x25,1
2725,3025,junk,wilderness,wilderness_filler_14,xcpv_Ranger_Cabin_Guppycur,0,25x25,1
2727,1182,junk,industrial,remnant_burnt_05,xcpv_Alamo_Restaurant_Voltralux,2,42x42,1
2729,-65,junk,wilderness,remnant_burnt_01,xcpv_Army_Camp_Vegoram,2,42x42,1
2737,-2813,junk,downtown,remnant_downtown_strip_04,xcpv_Koroleva_Armstrong794,5,42x42,1
2737,-2746,junk,downtown,remnant_downtown_filler_16,xcpv_Pet_Store_Oscerc,1,25x25,1
2737,-1096,redundant,downtown,downtown_filler_15,xcpv_Kissing_Booth_Stallionsden,1,25x25,1
2737,1387,junk,downtown,remnant_downtown_strip_03,xcpv_Flerova_Armstrong794,4,42x42,1
2737,1754,junk,downtown,remnant_downtown_filler_02,xcpv_Cornish_Pasty_Shop_Medusa,1,25x25,1
2737,1779,junk,downtown,remnant_downtown_strip_06,xcpv_Espresso_Yourself_AndyRed,1,42x42,1
2737,1836,junk,downtown,remnant_downtown_strip_05,xcpv_Eternal_Rests_VoltraLux,2,42x42,1
2737,1879,junk,downtown,remnant_downtown_filler_07,xcpv_Computer_Store_Zeebark,1,25x25,1
2738,3219,junk,wilderness,lot_industrial_09,xcpv_Angel_Home_Cerberus,1,25x25,1
2740,-2896,junk,downtown,rubble_downtown_filler_13,xcpv_Slabhouse_01_ZZTong,1,25x25,1
2742,-706,junk,commercial,remnant_waste_16,xcpv_3_Block_Stores_Leo_Liuos,5,60x60,1
2743,-3179,junk,industrial,remnant_waste_08,xcpv_Bar_Bistro_Zeebark,2,42x42,1
2748,-1236,redundant,industrial,lot_vacant_05,xcpv_Sams_Hardware_HuskyJ1821,2,42x42,1
2748,-1148,junk,industrial,remnant_waste_06,xcpv_Ambulance_Depot_01_Weazelsun,0,42x42,1
2748,1702,redundant,industrial,fire_station_02,xcpv_Olympic_Pool_BraizD,1,42x42,1
2751,1548,junk,commercial,remnant_waste_01,xcpv_Pass_Gass_Mute,1,42x42,1
2752,-943,redundant,downtown,downtown_filler_09,xcpv_Imhoteps_Kebap_Shema,1,25x25,1
2759,-1330,redundant,industrial,parking_lot_03,xcpv_State_Penitentiary_Zyncosa,2,42x42,1
2760,-263,junk,residential,remnant_house_10,xcpv_Experimental_House_TopMinder,2,42x42,1
2760,1236,junk,industrial,remnant_burnt_06,xcpv_7_End_Store_Jackelmyer,1,42x42,1
2761,-973,redundant,downtown,downtown_filler_14,xcpv_Jail_Break_Pizza_Zeebark,2,25x25,1
2762,1904,junk,commercial,remnant_waste_17,xcpv_Gas_Station_Carwash_Mute,1,42x42,1
2764,-3131,junk,industrial,lot_industrial_16,xcpv_Surprise_Store_InfectedGaming,1,25x25,1
2772,-3326,junk,industrial,lot_industrial_12,xcpv_Supermarket_05_Zyncosa,0,25x25,1
2778,-2663,junk,downtown,lot_downtown_filler_01,xcpv_Pinocchio_Arramus,1,25x25,1
2779,-3029,junk,downtown,rubble_downtown_filler_03,xcpv_Retro_Cafe_Zeebark,1,25x25,1
2779,-3004,junk,downtown,remnant_downtown_filler_30,xcpv_Quad_Zeebark,3,25x25,1
2779,-2960,junk,downtown,rubble_downtown_filler_01,xcpv_Reptile_Store_Zeebark,2,25x25,1
2779,-2854,redundant,downtown,downtown_filler_15,xcpv_Corner_Store_01_Gtpwr,1,25x25,1
2779,-2813,junk,downtown,rubble_downtown_filler_05,xcpv_Servo_OctoberFire,1,25x25,1
2779,-2704,redundant,downtown,post_office_01,xcpv_Bookstore_Kayido,1,25x25,1
2779,-1054,redundant,downtown,downtown_filler_22,xcpv_Zap_Arcade_Voltralux,2,25x25,1
2779,1197,junk,industrial,lot_industrial_18,xcpv_Hydro_Plant_LuckyStar,2,25x25,1
2779,1390,redundant,downtown,downtown_filler_15,xcpv_Mirror_Shop_Zeebark,1,25x25,1
2779,1796,junk,downtown,remnant_downtown_filler_01,xcpv_Countrytown_Alice,2,25x25,1
2779,1836,junk,downtown,remnant_downtown_filler_05,xcpv_Cool_Shooz_Duplex_Zeebark,1,25x25,1
2797,208,redundant,wilderness,house_old_victorian_09,xcpv_Cabin_Fort_01_ZZTong,1,42x42,1
2799,-1548,junk,wilderness,wilderness_filler_14,xcpv_Speleological_Society_01_ZZTong,3,25x25,1
2804,-3264,junk,industrial,lot_industrial_10,xcpv_Info_Center_LuckyStar,1,25x25,1
2804,-3088,junk,commercial,remnant_waste_01,xcpv_Strip_Mall_01_ZZTong,2,42x42,1
2804,-3007,junk,downtown,rubble_downtown_filler_16,xcpv_Solar_Farm_02_ZZTong,0,25x25,1
2804,-2963,redundant,downtown,downtown_filler_14,xcpv_Charity_Bar_Duplex_Zeebark,2,25x25,1
2804,-2814,junk,industrial,lot_industrial_20,xcpv_ZVS_Pharmacy_Ogodno77,1,25x25,1
2805,-2656,junk,commercial,remnant_waste_16,xcpv_Apartment_Stores_Laz_Man,4,60x60,1
2806,1629,junk,residential,remnant_house_05,xcpv_Camp_Alice,1,42x42,1
2806,1687,junk,residential,remnant_house_04,xcpv_Cozy_Victorian_TheGamerMama,1,42x42,1
2812,1779,junk,residential,remnant_house_02,xcpv_Duplex_Unknown,2,42x42,1
2812,1837,junk,residential,remnant_house_03,xcpv_Dave_Home_DMC,2,42x42,1
2816,-164,junk,wilderness,wilderness_filler_19,xcpv_Stormwater_Detention_Pond_01_ZZTong,0,25x25,1
2818,1314,redundant,industrial,lot_vacant_05,xcpv_Mechanics_Zyncosa,2,42x42,1
2818,1552,redundant,industrial,industrial_business_08,xcpv_Monster_Flex_Gym_Swolk,3,42x42,1
2825,1245,redundant,industrial,warehouse_07,xcpv_Mechanics_Dest_Zyncosa,2,42x42,1
2839,-2816,redundant,industrial,warehouse_07,xcpv_Warehouse_Theodryck,1,42x42,1
2842,1964,junk,wilderness,remnant_burnt_06,xcpv_Barn_Oscerc,2,42x42,1
2846,-3046,redundant,downtown,downtown_filler_13,xcpv_Corner_Store_Alice,1,25x25,1
2858,-3345,junk,industrial,lot_industrial_11,xcpv_Fun_House_TheGamerMama,2,25x25,1
2858,-2895,junk,industrial,lot_industrial_09,xcpv_ZBites_Zeebark,2,25x25,1
2858,-788,redundant,residential,house_old_victorian_11,xcpv_L4D_Cabin_CraterCreator,2,42x42,1
2859,3234,redundant,wilderness,utility_celltower_01,xcpv_Cabin_01_Stallionsden,1,25x25,1
2861,1110,junk,wilderness,wilderness_filler_21,xcpv_Watch_Tower_1_Fleshus,2,25x25,1
2862,1774,redundant,residential,house_old_victorian_11,xcpv_House_in_the_Hill_Tuax,4,42x42,1
2862,1842,junk,residential,remnant_house_12,xcpv_Dormer_House_TopMinder,2,42x42,1
2862,1939,junk,wilderness,remnant_burnt_07,xcpv_Rural_Filler_04_ZZTong,0,25x25,1
2863,2411,junk,wilderness,wilderness_filler_13,xcpv_Field_Blueberry_01_ZZTong,0,25x25,1
2866,1687,junk,residential,remnant_house_09,xcpv_Apartments_TopMinder,2,42x42,1
2869,1169,junk,industrial,lot_industrial_17,xcpv_Servo_1_OctoberFire,1,25x25,1
2887,-3046,junk,downtown,rubble_downtown_filler_17,xcpv_Speedy_Flowers_Fluffy_Panda,1,25x25,1
2887,-3021,junk,downtown,remnant_downtown_strip_05,xcpv_L4D_QuikBuy_CraterCreator,0,42x42,1
2889,1629,junk,residential,remnant_house_06,xcpv_Appletree_Apartments_Pip,2,42x42,1
2893,-3291,redundant,industrial,warehouse_04,xcpv_Warehouse_Medical_01_Deverezieaux,3,42x42,1
2893,-2745,junk,commercial,remnant_business_02,xcpv_Apartments_4_Dest_Zyncosa,3,60x60,1
2893,1394,redundant,industrial,warehouse_02,xcpv_Funeral_Parlor_Zombieman,3,60x60,1
2893,1454,junk,industrial,remnant_waste_15,xcpv_Apaxco_Gouki,5,60x60,1
2893,1544,redundant,industrial,utility_electric_co_02,xcpv_Glass_Factory_Khyber,1,60x60,1
2894,1982,junk,wilderness,remnant_burnt_04,xcpv_Rural_Filler_02_ZZTong,0,25x25,1
2895,-2789,redundant,industrial,warehouse_06,xcpv_Warehouse_NLBlackEagle,2,42x42,1
2895,1940,junk,wilderness,remnant_burnt_05,xcpv_Barn_Baziez,4,42x42,1
2904,-892,redundant,residential,house_old_victorian_09,xcpv_Luxury_Log_Home_TheGamerMama,3,42x42,1
2908,-627,junk,residential,remnant_house_11,xcpv_Grandmothers_House_Zeebark,2,42x42,1
2908,-559,junk,residential,remnant_house_12,xcpv_Farnsworth_House_Grampt,1,42x42,1
2908,2780,redundant,wilderness,utility_electric_co_02,xcpv_Coronado_Plant_Slaan,4,60x60,1
2909,1272,junk,industrial,lot_industrial_16,xcpv_Utility_Cell_Tower_Dough,1,25x25,1
2910,1687,junk,residential,remnant_house_08,xcpv_Abandoned_House_Deverezieaux,2,42x42,1
2912,-3088,junk,commercial,remnant_gas_station_01,xcpv_Strip_Club_Wsiegel,2,42x42,1
2924,-3335,junk,industrial,lot_industrial_18,xcpv_Gym_Theodryck,1,25x25,1
2924,-2885,junk,industrial,lot_industrial_19,xcpv_Game_Shop_Talladaye,1,25x25,1
2928,-2963,junk,downtown,rubble_downtown_filler_14,xcpv_Small_Cafe_Bostonlondon,0,25x25,1
2929,-3004,junk,downtown,rubble_downtown_filler_15,xcpv_Smoke_Shop_EvilRacc0on,1,25x25,1
2937,-1872,junk,wilderness,wilderness_filler_15,xcpv_Store_XS_17_ZZTong,2,25x25,1
2944,1938,junk,wilderness,wilderness_filler_02,xcpv_Tower_Fluffy_Panda,1,25x25,1
2948,667,junk,wilderness,wilderness_filler_13,xcpv_Site_2_AndyRed,0,25x25,1
2954,-3045,junk,industrial,remnant_waste_15,xcpv_Bus_Depot_WillyBilly,2,60x60,1
2955,-1164,junk,downtown,lot_downtown_filler_01,xcpv_Fit_You_Shema,2,25x25,1
2961,-2791,junk,industrial,lot_industrial_21,xcpv_Gaming_Den_Mute,2,25x25,1
2964,-2952,redundant,industrial,parking_lot_01,xcpv_Carpark_Mute,0,42x42,1
2971,-2875,redundant,industrial,warehouse_08,xcpv_Waste_Crane_NLBlackEagle,1,42x42,1
2980,-1245,redundant,downtown,downtown_filler_31,xcpv_TFP_Office88_Voltralux,2,25x25,1
2980,-1124,redundant,downtown,downtown_filler_24,xcpv_Watering_Hole_01_ZZTong,0,25x25,1
2996,-2791,redundant,industrial,parking_lot_02,xcpv_Wine_Warehouse_CTVIGaming,1,42x42,1
3009,-2152,junk,wilderness,lot_industrial_11,xcpv_Gas_Station_01_ZZTong,1,25x25,1
3021,-1568,junk,wilderness,wilderness_filler_17,xcpv_Store_XS_18_ZZTong,1,25x25,1
3033,-814,junk,wilderness,wilderness_filler_18,xcpv_Store_XS_19_ZZTong,2,25x25,1
3040,-876,junk,wilderness,wilderness_filler_05,xcpv_Rural_Filler_03_ZZTong,0,25x25,1
3043,-2879,junk,industrial,remnant_burnt_06,xcpv_Bar_Pool_01_ZZTong,1,42x42,1
3043,-2745,junk,commercial,remnant_waste_18,xcpv_Apartments_4_Zyncosa,4,60x60,1
3044,-3045,junk,industrial,remnant_business_01,xcpv_CDC_Mission_TheFootpad,4,60x60,1
3052,-2952,junk,industrial,remnant_burnt_05,xcpv_Bar_Tavern_AshRoc,1,42x42,1
3057,-1529,junk,wilderness,remnant_oldwest_01,xcpv_Cabin_01_ZZTong,1,25x25,1
3059,-2639,redundant,commercial,office_03,xcpv_Rest_Area_Guppycur,1,42x42,1
3064,-2831,junk,industrial,lot_industrial_08,xcpv_Lot_Vacant_01_ZZTong,0,25x25,1
3079,-1245,junk,downtown,rubble_downtown_filler_22,xcpv_Food_Store_ActiniumTiger,1,25x25,1
3079,-1210,junk,downtown,rubble_downtown_filler_19,xcpv_Fire_Station_Slick50,1,25x25,1
3079,-1159,redundant,downtown,downtown_filler_25,xcpv_Tribute_OctoberFire,0,25x25,1
3079,-1122,junk,downtown,rubble_downtown_filler_20,xcpv_Filler_Zeebark,0,25x25,1
3104,-2896,junk,commercial,remnant_commercial_strip_03,xcpv_Store_S_04_ZZTong,3,42x42,1
3104,-2854,junk,commercial,remnant_commercial_strip_05,xcpv_Store_Set_1_Guppycur,2,42x42,1
3104,-2789,junk,commercial,remnant_commercial_strip_04,xcpv_Store_S_05_ZZTong,3,42x42,1
3104,-2746,junk,commercial,remnant_business_05,xcpv_Store_S_03_ZZTong,3,42x42,1
3148,-2958,redundant,residential,house_old_victorian_11,xcpv_Meth_Lab_Rifmaz,3,42x42,1
3247,50,junk,wilderness,lot_industrial_11,xcpv_Research_Station_NLBlackEagle,1,25x25,1
3247,276,junk,wilderness,remnant_gas_station_01,xcpv_Army_Bunker_Laz_Man,2,42x42,1
3270,1124,junk,wilderness,wilderness_filler_12,xcpv_Shack_TallmanBrad,0,25x25,1
3378,-1095,junk,industrial,lot_vacant_02,xcpv_Lot_Vacant_02_ZZTong,0,25x25,1
3404,-2278,redundant,downtown,post_office_01,xcpv_Tattooist_01_Mute,2,25x25,1
3404,-2231,junk,downtown,remnant_downtown_filler_09,xcpv_Warehouse_03_ZZTong,2,25x25,1
3404,-2206,junk,downtown,remnant_downtown_filler_12,xcpv_Water_Tower_Dough,0,25x25,1
3404,-2172,junk,downtown,remnant_downtown_filler_08,xcpv_Waste_Disposal_Vittles,1,25x25,1
3405,-2446,junk,downtown,remnant_downtown_filler_21,xcpv_Zee_Bliss_Zeebark,2,25x25,1
3405,-945,junk,industrial,lot_vacant_03,xcpv_JoJos_JSDoctor,2,25x25,1
3414,-2401,junk,downtown,remnant_downtown_filler_23,xcpv_Used_Cars_Vitttles,1,25x25,1
3414,-2376,junk,downtown,remnant_downtown_filler_18,xcpv_Uptown_Filler_01_LuzipherMST,2,25x25,1
3423,562,junk,wilderness,wilderness_filler_11,xcpv_Site_5_AndyRed,0,25x25,0
3439,-2384,junk,downtown,remnant_downtown_filler_15,xcpv_Washington_Cemetery_Double_G,1,25x25,1
3441,-2206,junk,downtown,remnant_downtown_filler_07,xcpv_Video_Rental_Voltralux,1,25x25,1
3442,-2254,junk,downtown,remnant_downtown_filler_11,xcpv_Warehouse_05_ZZTong,1,25x25,1
3449,-2181,junk,downtown,remnant_downtown_filler_04,xcpv_Fuel_Station_NLBlackEagle,0,25x25,1
3459,2664,redundant,wilderness,utility_celltower_01,xcpv_Burial_Shrine_Snake0567,2,25x25,1
3464,-2446,junk,downtown,remnant_downtown_filler_17,xcpv_Uptown_Filler_02_LuzipherMST,3,25x25,1
3466,-2206,junk,downtown,remnant_downtown_filler_02,xcpv_Hostel_BYM1X,1,25x25,1
3487,-2408,junk,downtown,remnant_downtown_filler_16,xcpv_Uptown_Filler_05_LuzipherMST,3,25x25,1
3487,-2296,redundant,downtown,downtown_filler_11,xcpv_Military_Installation_Dest_Zyncosa,0,25x25,1
3487,-2256,redundant,downtown,downtown_filler_12,xcpv_Supermarket_05_Dest_Zyncosa,0,25x25,1
3489,-2363,junk,downtown,remnant_downtown_filler_14,xcpv_Uptown_Filler_06_LuzipherMST,4,25x25,1
3490,-2321,junk,downtown,remnant_downtown_filler_22,xcpv_Uptown_Filler_03_LuzipherMST,3,25x25,1
3511,-2446,junk,downtown,remnant_downtown_filler_19,xcpv_Ultrascans_Clinic_AndyRed,1,25x25,1
3523,-2322,junk,downtown,remnant_downtown_filler_20,xcpv_Zee_Plantz_Zeebark,1,25x25,1
3528,-2290,junk,downtown,remnant_downtown_filler_06,xcpv_Frat_House_EvilRacc0on,1,25x25,1
3529,-2363,junk,downtown,remnant_downtown_filler_24,xcpv_Uptown_Filler_04_LuzipherMST,3,25x25,1
3529,-2257,junk,downtown,remnant_downtown_filler_05,xcpv_Food_Truck_Laz_Man,0,25x25,1
3532,-1975,junk,wilderness,wilderness_filler_05,xcpv_Cabin_02_ZZTong,2,25x25,1
3554,-2360,redundant,downtown,downtown_filler_30,xcpv_Supermarket_06_Zyncosa,0,25x25,1
3617,2006,redundant,wilderness,utility_celltower_01,xcpv_Field_Yucca_01_ZZTong,0,25x25,1
3634,-2436,redundant,downtown,downtown_filler_22,xcpv_TFP_Remnant_Industrial_04_ZZTong,0,25x25,1
3634,-2136,junk,wilderness,lot_vacant_07,xcpv_Cave_08_Fluffy_Panda,0,25x25,1
3678,-1122,junk,industrial,lot_vacant_04,xcpv_Kindergarden_Oscerc,1,25x25,1
3679,-2339,redundant,downtown,downtown_filler_24,xcpv_Supermarket_06_Dest_Zyncosa,0,25x25,1
